1042.452273	679.0
1043.018714	685.0
1043.585098	686.0
1044.151424	680.0
1044.717692	677.0
1045.283903	681.0
1045.850056	688.0
1046.416151	693.0
1046.982188	683.0
1047.548167	678.0
1048.114089	681.0
1048.679953	676.0
1049.24576	681.0
1049.811509	677.0
1050.3772	684.0
1050.942833	676.0
1051.508408	680.0
1052.073926	683.0
1052.639387	674.0
1053.204789	677.0
1053.770134	680.0
1054.335421	667.0
1054.900651	671.0
1055.465823	678.0
1056.030937	680.0
1056.595993	677.0
1057.160992	673.0
1057.725934	681.0
1058.290817	677.0
1058.855643	678.0
1059.420411	672.0
1059.985122	669.0
1060.549775	673.0
1061.114371	678.0
1061.678908	678.0
1062.243389	677.0
1062.807811	675.0
1063.372176	676.0
1063.936483	672.0
1064.500733	683.0
1065.064925	682.0
1065.62906	680.0
1066.193137	674.0
1066.757156	671.0
1067.321118	676.0
1067.885022	671.0
1068.448869	676.0
1069.012658	680.0
1069.57639	679.0
1070.140063	674.0
1070.70368	683.0
1071.267239	676.0
1071.83074	673.0
1072.394184	675.0
1072.95757	681.0
1073.520899	679.0
1074.08417	680.0
1074.647383	677.0
1075.21054	675.0
1075.773638	674.0
1076.336679	676.0
1076.899663	669.0
1077.462589	677.0
1078.025457	673.0
1078.588268	675.0
1079.151022	673.0
1079.713718	678.0
1080.276356	675.0
1080.838937	675.0
1081.401461	671.0
1081.963927	677.0
1082.526336	674.0
1083.088687	671.0
1083.650981	675.0
1084.213217	674.0
1084.775396	682.0
1085.337517	673.0
1085.899581	673.0
1086.461587	672.0
1087.023536	678.0
1087.585428	673.0
1088.147262	678.0
1088.709039	680.0
1089.270758	675.0
1089.83242	674.0
1090.394024	683.0
1090.955571	672.0
1091.517061	671.0
1092.078493	672.0
1092.639868	669.0
1093.201185	673.0
1093.762445	677.0
1094.323648	671.0
1094.884793	670.0
1095.445881	674.0
1096.006911	674.0
1096.567884	673.0
1097.1288	676.0
1097.689659	676.0
1098.25046	676.0
1098.811203	676.0
1099.37189	671.0
1099.932518	680.0
1100.49309	677.0
1101.053604	672.0
1101.614061	679.0
1102.174461	677.0
1102.734803	678.0
1103.295088	681.0
1103.855316	679.0
1104.415486	672.0
1104.975599	673.0
1105.535655	675.0
1106.095653	673.0
1106.655594	673.0
1107.215478	675.0
1107.775305	676.0
