1042.452273	716.0
1043.018714	712.0
1043.585098	717.5
1044.151424	711.5
1044.717692	710.5
1045.283903	713.0
1045.850056	706.5
1046.416151	705.5
1046.982188	702.5
1047.548167	707.5
1048.114089	704.5
1048.679953	705.0
1049.24576	702.0
1049.811509	703.5
1050.3772	697.5
1050.942833	700.0
1051.508408	702.0
1052.073926	699.5
1052.639387	697.0
1053.204789	706.5
1053.770134	698.0
1054.335421	696.5
1054.900651	704.5
1055.465823	695.5
1056.030937	697.5
1056.595993	699.5
1057.160992	693.5
1057.725934	697.0
1058.290817	692.0
1058.855643	693.5
1059.420411	694.0
1059.985122	690.0
1060.549775	692.0
1061.114371	697.0
1061.678908	697.5
1062.243389	697.0
1062.807811	693.5
1063.372176	689.5
1063.936483	696.5
1064.500733	691.5
1065.064925	691.5
1065.62906	692.5
1066.193137	692.5
1066.757156	687.5
1067.321118	687.5
1067.885022	690.5
1068.448869	691.0
1069.012658	697.0
1069.57639	690.0
1070.70368	689.5
1071.267239	695.5
1071.83074	692.0
1072.394184	689.5
1072.95757	692.5
1073.520899	690.5
1074.08417	695.5
1074.647383	695.0
1075.21054	691.0
1075.773638	694.5
1076.336679	688.5
1076.899663	690.0
1077.462589	692.0
1078.025457	688.5
1078.588268	692.5
1079.151022	689.0
1079.713718	689.0
1080.276356	689.5
1080.838937	690.0
1081.401461	694.5
1081.963927	690.5
1082.526336	693.0
1083.088687	687.5
1083.650981	692.5
1084.213217	689.0
1084.775396	687.5
1085.337517	690.5
1085.899581	692.5
1086.461587	693.0
1087.023536	690.0
1087.585428	694.5
1088.147262	685.0
1088.709039	691.0
1089.270758	690.0
1089.83242	691.5
1090.394024	688.5
1090.955571	686.0
1091.517061	690.5
1092.078493	691.5
1092.639868	685.5
1093.201185	694.0
1093.762445	687.0
1094.323648	686.0
1094.884793	689.0
1095.445881	688.5
1096.006911	691.5
1096.567884	689.5
1097.1288	696.5
1097.689659	693.0
1098.25046	687.5
1098.811203	691.0
1099.37189	691.0
1099.932518	688.5
1100.49309	690.5
1101.053604	693.5
1101.614061	688.0
1102.174461	690.5
1102.734803	695.5
1103.295088	687.5
1103.855316	687.0
1104.415486	689.5
1104.975599	692.0
1105.535655	692.5
1106.095653	686.0
1106.655594	694.0
1107.215478	689.5
1107.775305	685.5
1108.335074	695.0
1108.894786	690.5
1109.45444	690.0
1110.014038	695.5
1110.573578	687.5
1111.133061	689.5
1111.692486	696.0
1112.251854	695.5
1112.811165	690.5
1113.370419	690.5
1113.929616	690.0
1114.488755	693.5
1115.047837	689.0
1115.606862	700.0
1116.16583	691.5
1116.72474	694.0
1117.283593	694.0
1117.842389	696.5
1118.401128	689.5
1118.959809	688.5
1119.518433	689.5
1120.077	687.5
1120.63551	688.5
1121.193963	689.0
1121.752358	690.0
1122.310697	686.0
1122.868978	690.5
1123.427202	689.5
1123.985368	689.5
1124.543478	684.0
1125.10153	688.5
1125.659526	689.0
1126.217464	689.5
1126.775345	686.5
1127.333168	684.0
1127.890935	688.0
1128.448644	686.5
1129.006297	690.0
1129.563892	690.0
1130.12143	694.0
1130.678911	690.0
1131.236335	685.5
1131.793701	689.0
1132.351011	686.5
1132.908263	685.5
1133.465458	693.0
1134.022597	688.5
1134.579678	687.5
1135.136702	689.5
1135.693669	686.5
1136.250578	687.0
1136.807431	686.0
1137.364227	688.0
1137.920965	688.0
1138.477647	694.5
1139.034271	690.5
1139.590839	692.0
1140.147349	688.5
1140.703802	691.5
1141.260198	682.0
1141.816537	683.5
1142.37282	692.5
1142.929045	690.5
1143.485213	682.5
1144.041323	682.5
1144.597377	684.5
1145.153374	686.0
1145.709314	687.5
1146.265197	692.5
1146.821023	684.0
1147.376792	683.5
